rootbeerid,brandid,containertype,locationid,purchasedate
100530,10003,Bottle,1,2016-01-04
100665,10003,Bottle,2,2016-01-08
100470,10003,Bottle,2,2016-01-12
100492,10003,Bottle,2,2016-01-15
100620,10003,Bottle,1,2016-01-26
100656,10003,Bottle,1,2016-01-27
100548,10003,Bottle,2,2016-02-01
100430,10003,Bottle,2,2016-02-02
100684,10003,Bottle,2,2016-02-05
100431,10003,Bottle,2,2016-02-09
100490,10003,Bottle,2,2016-02-11
100694,10003,Bottle,2,2016-02-13
100476,10003,Bottle,1,2016-02-15
100741,10003,Bottle,2,2016-02-25
100493,10003,Bottle,2,2016-02-29
100709,10003,Bottle,1,2016-03-01
100701,10003,Bottle,2,2016-03-06
100636,10003,Bottle,2,2016-03-06
100579,10003,Bottle,2,2016-03-09
100478,10003,Bottle,2,2016-03-14
100630,10003,Bottle,2,2016-03-21
100721,10003,Bottle,2,2016-03-23
100589,10003,Bottle,2,2016-03-27
100736,10003,Bottle,2,2016-04-05
100646,10003,Bottle,1,2016-04-09
100734,10003,Bottle,2,2016-04-13
100692,10003,Bottle,2,2016-04-13
100722,10003,Bottle,2,2016-04-14
100578,10003,Bottle,2,2016-04-15
100594,10003,Bottle,2,2016-04-18
100552,10003,Bottle,2,2016-04-19
100489,10003,Bottle,2,2016-04-23
100702,10003,Bottle,2,2016-04-26
100731,10003,Bottle,1,2016-05-01
100753,10003,Bottle,2,2016-05-02
100580,10003,Bottle,2,2016-05-05
100719,10003,Bottle,2,2016-05-08
100483,10003,Bottle,2,2016-05-19
100555,10003,Bottle,1,2016-05-28
100534,10003,Bottle,1,2016-06-02
100651,10003,Bottle,1,2016-06-06
100440,10003,Bottle,2,2016-06-08
100666,10003,Bottle,2,2016-06-10
100619,10003,Bottle,1,2016-06-12
100529,10003,Bottle,1,2016-06-22
100596,10003,Bottle,2,2016-06-23
100461,10003,Bottle,2,2016-06-23
100528,10003,Bottle,2,2016-06-27
100598,10003,Bottle,1,2016-06-27
100554,10003,Bottle,2,2016-06-30
100705,10003,Bottle,1,2016-07-04
100749,10003,Bottle,2,2016-07-09
100710,10003,Bottle,1,2016-07-11
100462,10003,Bottle,1,2016-07-13
100513,10003,Bottle,2,2016-07-14
100739,10003,Bottle,2,2016-07-16
100539,10003,Bottle,1,2016-07-20
100748,10003,Bottle,1,2016-07-22
100438,10003,Bottle,2,2016-07-26
106332,10003,Bottle,2,2016-07-27
100655,10003,Bottle,1,2016-07-28
100503,10003,Bottle,2,2016-08-01
100512,10003,Bottle,1,2016-08-03
106322,10003,Bottle,2,2016-09-10
100981,10004,Bottle,2,2014-06-20
100797,10004,Bottle,1,2014-08-20
100961,10004,Bottle,1,2014-08-25
100801,10004,Can,2,2014-09-10
100773,10004,Bottle,2,2014-10-05
100899,10004,Can,2,2014-10-05
101037,10004,Can,2,2014-10-07
100786,10004,Bottle,2,2014-10-18
101020,10004,Can,1,2014-10-26
100997,10004,Bottle,1,2014-10-29
100867,10004,Bottle,1,2014-10-31
100851,10004,Bottle,1,2014-11-04
100954,10004,Can,2,2014-11-15
100877,10004,Bottle,2,2014-11-18
100917,10004,Can,2,2014-11-19
100757,10004,Can,2,2014-11-27
101030,10004,Can,1,2014-12-06
100907,10004,Bottle,2,2014-12-18
101033,10004,Can,2,2014-12-19
100884,10004,Bottle,1,2014-12-24
100987,10004,Can,1,2014-12-27
100826,10004,Bottle,2,2014-12-31
100822,10004,Bottle,2,2015-01-01
100901,10004,Can,2,2015-01-01
100837,10004,Can,2,2015-01-12
100951,10004,Bottle,2,2015-01-12
100902,10004,Bottle,2,2015-01-18
101025,10004,Can,1,2015-01-24
100921,10004,Bottle,2,2015-01-25
100798,10004,Can,2,2015-01-28
100897,10004,Can,2,2015-01-31
100898,10004,Can,2,2015-02-01
100919,10004,Can,2,2015-02-02
100820,10004,Can,2,2015-02-06
100933,10004,Bottle,2,2015-02-09
100958,10004,Can,1,2015-02-09
100811,10004,Bottle,2,2015-02-10
100887,10004,Can,2,2015-02-11
100839,10004,Can,2,2015-02-14
100974,10004,Bottle,1,2015-02-16
100756,10004,Can,2,2015-02-17
100849,10004,Can,2,2015-02-27
101023,10004,Bottle,2,2015-02-28
100815,10004,Can,2,2015-03-02
100894,10004,Bottle,1,2015-03-13
101005,10004,Can,1,2015-03-20
100807,10004,Bottle,2,2015-03-22
100949,10004,Can,1,2015-03-22
100975,10004,Bottle,1,2015-03-23
100780,10004,Bottle,1,2015-03-25
100840,10004,Can,1,2015-03-27
100912,10004,Bottle,2,2015-03-29
100971,10004,Can,1,2015-04-01
100779,10004,Bottle,1,2015-04-03
100784,10004,Bottle,1,2015-04-03
100824,10004,Bottle,2,2015-04-06
101007,10004,Can,1,2015-04-08
100865,10004,Bottle,2,2015-04-11
100963,10004,Bottle,2,2015-04-18
100831,10004,Bottle,1,2015-04-18
100988,10004,Can,1,2015-04-19
100896,10004,Can,2,2015-04-23
100952,10004,Bottle,2,2015-04-24
100868,10004,Bottle,2,2015-04-25
101027,10004,Bottle,2,2015-04-28
100803,10004,Can,1,2015-04-29
101001,10004,Bottle,2,2015-04-29
100781,10004,Can,1,2015-05-02
101038,10004,Bottle,1,2015-05-03
100937,10004,Bottle,2,2015-05-05
100946,10004,Bottle,1,2015-05-07
100863,10004,Can,2,2015-05-09
100893,10004,Can,2,2015-05-11
100873,10004,Can,2,2015-05-11
100916,10004,Can,1,2015-05-13
100942,10004,Can,1,2015-05-15
100768,10004,Can,1,2015-05-17
100920,10004,Bottle,2,2015-05-17
100915,10004,Can,2,2015-05-19
100984,10004,Bottle,1,2015-05-21
101003,10004,Bottle,2,2015-05-23
100769,10004,Can,1,2015-05-23
100991,10004,Bottle,1,2015-05-24
100833,10004,Can,2,2015-05-25
100841,10004,Can,2,2015-05-26
100924,10004,Can,2,2015-05-26
101032,10004,Bottle,1,2015-05-28
100817,10004,Can,1,2015-05-28
100891,10004,Can,2,2015-05-29
100964,10004,Can,2,2015-06-01
101024,10004,Can,2,2015-06-02
100755,10004,Bottle,1,2015-06-02
100972,10004,Can,2,2015-06-02
100857,10004,Can,2,2015-06-06
100845,10004,Bottle,2,2015-06-08
100979,10004,Bottle,1,2015-06-08
100890,10004,Bottle,2,2015-06-12
101029,10004,Bottle,1,2015-06-13
100838,10004,Bottle,2,2015-06-13
100794,10004,Can,1,2015-06-13
100770,10004,Can,2,2015-06-14
100778,10004,Bottle,2,2015-06-16
100953,10004,Can,1,2015-06-18
100792,10004,Can,2,2015-06-19
101016,10004,Bottle,2,2015-06-20
100998,10004,Bottle,1,2015-06-21
100967,10004,Bottle,2,2015-06-21
100940,10004,Can,1,2015-06-24
100800,10004,Bottle,2,2015-06-25
100858,10004,Can,2,2015-06-25
101026,10004,Bottle,1,2015-06-27
101017,10004,Can,1,2015-06-30
100859,10004,Can,2,2015-07-02
100950,10004,Bottle,1,2015-07-05
100959,10004,Bottle,1,2015-07-05
100930,10004,Bottle,2,2015-07-05
100976,10004,Can,1,2015-07-06
101006,10004,Bottle,2,2015-07-08
100760,10004,Bottle,2,2015-07-08
100936,10004,Bottle,2,2015-07-11
100783,10004,Bottle,1,2015-07-12
100856,10004,Can,1,2015-07-14
100969,10004,Can,2,2015-07-14
100966,10004,Bottle,1,2015-07-14
100864,10004,Bottle,2,2015-07-15
100829,10004,Can,1,2015-07-16
100999,10004,Bottle,1,2015-07-16
100830,10004,Can,2,2015-07-16
100939,10004,Can,2,2015-07-17
100968,10004,Bottle,2,2015-07-18
100876,10004,Bottle,1,2015-07-19
100855,10004,Can,2,2015-07-19
100922,10004,Bottle,1,2015-07-20
100808,10004,Can,2,2015-07-20
100957,10004,Bottle,1,2015-07-26
100909,10004,Can,2,2015-07-27
101019,10004,Can,2,2015-07-27
100766,10004,Bottle,2,2015-07-27
100931,10004,Bottle,1,2015-07-28
100934,10004,Bottle,2,2015-08-02
100785,10004,Can,2,2015-08-04
101031,10004,Bottle,1,2015-08-04
100827,10004,Can,2,2015-08-05
100910,10004,Can,2,2015-08-05
100774,10004,Bottle,2,2015-08-05
100874,10004,Bottle,1,2015-08-06
100788,10004,Bottle,1,2015-08-06
100906,10004,Can,2,2015-08-07
100945,10004,Can,1,2015-08-08
100962,10004,Bottle,2,2015-08-11
101015,10004,Bottle,2,2015-08-12
100759,10004,Can,2,2015-08-12
100875,10004,Can,1,2015-08-13
100904,10004,Bottle,2,2015-08-15
100761,10004,Bottle,2,2015-08-16
101008,10004,Bottle,2,2015-08-17
100847,10004,Bottle,2,2015-08-17
100789,10004,Can,1,2015-08-17
100869,10004,Bottle,2,2015-08-17
100881,10004,Bottle,2,2015-08-20
101002,10004,Can,2,2015-08-23
100812,10004,Bottle,1,2015-08-23
100776,10004,Bottle,1,2015-08-23
100927,10004,Can,2,2015-08-26
100941,10004,Can,2,2015-08-26
100762,10004,Can,1,2015-08-26
100955,10004,Can,1,2015-08-28
100772,10004,Bottle,2,2015-08-29
100935,10004,Can,2,2015-08-30
101000,10004,Can,1,2015-08-31
100832,10004,Can,2,2015-09-01
100861,10004,Can,2,2015-09-04
100799,10004,Bottle,2,2015-09-05
100843,10004,Can,1,2015-09-05
100905,10004,Bottle,2,2015-09-09
100802,10004,Bottle,1,2015-09-10
100767,10004,Can,1,2015-09-11
100777,10004,Bottle,1,2015-09-14
100932,10004,Can,1,2015-09-15
100990,10004,Bottle,1,2015-09-16
100805,10004,Can,1,2015-09-16
100821,10004,Bottle,2,2015-09-18
100854,10004,Can,2,2015-09-19
100791,10004,Can,2,2015-09-23
100763,10004,Bottle,2,2015-09-23
100814,10004,Bottle,2,2015-09-24
100796,10004,Bottle,2,2015-09-25
100928,10004,Bottle,1,2015-09-30
100846,10004,Can,2,2015-10-02
100947,10004,Bottle,2,2015-10-06
100771,10004,Can,1,2015-10-15
101004,10004,Bottle,1,2015-10-16
100871,10004,Bottle,1,2015-10-19
100844,10004,Bottle,2,2015-10-19
100860,10004,Can,2,2015-10-22
100989,10004,Can,2,2015-10-24
101011,10004,Can,1,2015-10-25
100993,10004,Can,2,2015-11-05
100938,10004,Can,2,2015-11-07
100886,10004,Can,2,2015-11-16
100944,10004,Can,1,2015-11-17
100882,10004,Bottle,1,2015-11-20
101022,10004,Bottle,2,2015-11-22
100980,10004,Bottle,1,2015-11-30
100758,10004,Bottle,1,2015-11-30
100911,10004,Can,2,2015-12-05
100818,10004,Bottle,2,2015-12-06
100992,10004,Can,1,2015-12-06
101014,10004,Bottle,2,2015-12-12
100813,10004,Can,1,2015-12-14
100809,10004,Bottle,2,2015-12-28
100885,10004,Bottle,2,2015-12-29
100986,10004,Bottle,1,2015-12-30
100842,10004,Bottle,2,2016-01-01
100836,10004,Can,1,2016-01-02
101028,10004,Can,1,2016-01-03
100965,10004,Can,2,2016-01-07
100834,10004,Can,2,2016-01-08
100892,10004,Bottle,2,2016-01-12
100929,10004,Bottle,1,2016-01-16
100995,10004,Bottle,2,2016-01-17
100790,10004,Bottle,2,2016-01-19
100903,10004,Bottle,2,2016-01-22
100926,10004,Can,2,2016-01-24
100943,10004,Bottle,1,2016-01-25
100888,10004,Can,2,2016-01-26
100996,10004,Can,2,2016-01-31
100889,10004,Can,1,2016-02-11
101021,10004,Can,2,2016-02-14
100878,10004,Bottle,1,2016-02-23
100918,10004,Can,1,2016-02-25
100908,10004,Bottle,1,2016-02-28
100787,10004,Bottle,1,2016-02-28
100900,10004,Can,2,2016-02-28
100853,10004,Can,2,2016-03-07
101018,10004,Can,1,2016-03-12
101010,10004,Can,1,2016-03-17
100816,10004,Bottle,2,2016-03-18
100913,10004,Can,2,2016-03-23
101013,10004,Can,1,2016-03-25
100848,10004,Bottle,1,2016-03-27
100960,10004,Bottle,2,2016-03-28
100850,10004,Can,1,2016-03-28
100914,10004,Can,2,2016-04-02
100948,10004,Bottle,2,2016-04-10
100883,10004,Can,1,2016-04-12
100985,10004,Can,2,2016-04-16
100978,10004,Can,1,2016-04-20
100880,10004,Bottle,2,2016-04-23
101009,10004,Can,2,2016-04-23
100804,10004,Can,1,2016-04-26
101034,10004,Can,2,2016-04-27
100825,10004,Can,1,2016-04-29
101012,10004,Bottle,2,2016-05-03
100925,10004,Bottle,2,2016-05-06
100823,10004,Can,2,2016-05-11
100879,10004,Can,1,2016-05-11
101035,10004,Can,1,2016-05-17
100810,10004,Can,1,2016-05-19
100793,10004,Can,1,2016-05-27
100977,10004,Can,2,2016-06-02
100852,10004,Can,2,2016-06-03
100775,10004,Can,1,2016-06-04
100819,10004,Can,1,2016-06-11
100764,10004,Bottle,2,2016-06-12
100806,10004,Can,2,2016-06-13
100765,10004,Can,2,2016-06-15
100895,10004,Can,2,2016-06-15
101036,10004,Can,2,2016-06-15
100983,10004,Can,1,2016-06-15
100973,10004,Can,2,2016-06-16
100923,10004,Bottle,2,2016-06-18
100982,10004,Bottle,1,2016-06-21
100862,10004,Bottle,2,2016-07-01
100828,10004,Can,2,2016-07-03
100835,10004,Bottle,1,2016-07-05
100866,10004,Bottle,2,2016-07-13
100872,10004,Bottle,1,2016-07-19
106327,10004,Bottle,2,2016-07-20
106321,10004,Can,1,2016-07-22
106317,10004,Bottle,2,2016-07-22
100870,10004,Bottle,2,2016-07-26
100956,10004,Can,2,2016-07-28
100970,10004,Bottle,2,2016-08-02
100795,10004,Can,2,2016-08-13
100782,10004,Can,2,2016-08-15
106355,10004,Bottle,2,2016-08-21
100994,10004,Bottle,1,2016-08-22
106315,10004,Can,1,2016-08-27
106398,10004,Bottle,2,2016-09-07
106370,10004,Can,1,2016-09-23
101344,10005,Bottle,1,2014-08-06
101245,10005,Bottle,2,2014-08-26
101075,10005,Bottle,2,2014-09-03
101223,10005,Bottle,1,2014-09-11
101181,10005,Bottle,1,2014-09-23
101297,10005,Bottle,2,2014-09-26
101230,10005,Bottle,2,2014-09-27
101132,10005,Bottle,2,2014-10-09
101324,10005,Bottle,2,2014-10-12
101299,10005,Bottle,2,2014-10-13
101209,10005,Bottle,2,2014-10-14
101376,10005,Bottle,1,2014-10-28
101048,10005,Bottle,1,2014-11-01
101250,10005,Bottle,1,2014-11-07
101388,10005,Bottle,2,2014-11-16
101288,10005,Bottle,1,2014-11-25
101061,10005,Bottle,1,2014-11-28
101260,10005,Bottle,1,2014-12-01
101071,10005,Bottle,2,2014-12-09
101332,10005,Bottle,2,2014-12-22
101182,10005,Bottle,2,2014-12-31
101355,10005,Bottle,1,2015-01-08
101325,10005,Bottle,2,2015-01-09
101106,10005,Bottle,2,2015-01-13
101184,10005,Bottle,1,2015-01-17
101186,10005,Bottle,1,2015-01-18
101191,10005,Bottle,1,2015-01-19
101105,10005,Bottle,1,2015-01-20
101315,10005,Bottle,1,2015-01-21
101159,10005,Bottle,1,2015-01-25
101055,10005,Bottle,1,2015-01-28
101339,10005,Bottle,2,2015-02-04
101155,10005,Bottle,1,2015-02-07
101121,10005,Bottle,1,2015-02-08
101298,10005,Bottle,1,2015-02-12
101179,10005,Bottle,2,2015-02-16
101363,10005,Bottle,2,2015-02-20
101221,10005,Bottle,2,2015-02-21
101389,10005,Bottle,1,2015-02-22
101177,10005,Bottle,1,2015-02-22
101076,10005,Bottle,2,2015-02-23
101069,10005,Bottle,1,2015-02-23
101169,10005,Bottle,2,2015-02-28
101352,10005,Bottle,2,2015-02-28
101300,10005,Bottle,2,2015-03-01
101068,10005,Bottle,2,2015-03-02
101091,10005,Bottle,1,2015-03-02
101329,10005,Bottle,2,2015-03-02
101192,10005,Bottle,1,2015-03-03
101126,10005,Bottle,1,2015-03-03
101053,10005,Bottle,2,2015-03-06
101286,10005,Bottle,1,2015-03-09
101384,10005,Bottle,1,2015-03-10
101158,10005,Bottle,1,2015-03-14
101047,10005,Bottle,2,2015-03-14
101082,10005,Bottle,2,2015-03-15
101072,10005,Bottle,2,2015-03-15
101362,10005,Bottle,1,2015-03-15
101096,10005,Bottle,1,2015-03-15
101365,10005,Bottle,1,2015-03-15
101358,10005,Bottle,2,2015-03-16
101214,10005,Bottle,1,2015-03-18
101103,10005,Bottle,2,2015-03-23
101294,10005,Bottle,1,2015-03-24
101199,10005,Bottle,2,2015-03-26
101188,10005,Bottle,1,2015-03-26
101130,10005,Bottle,2,2015-03-26
101366,10005,Bottle,2,2015-03-27
101040,10005,Bottle,2,2015-04-01
101046,10005,Bottle,2,2015-04-04
101178,10005,Bottle,2,2015-04-07
101307,10005,Bottle,1,2015-04-13
101229,10005,Bottle,1,2015-04-18
101081,10005,Bottle,2,2015-04-21
101168,10005,Bottle,2,2015-04-24
101086,10005,Bottle,1,2015-04-24
101213,10005,Bottle,2,2015-04-25
101166,10005,Bottle,1,2015-04-25
101073,10005,Bottle,1,2015-04-27
101124,10005,Bottle,1,2015-04-30
101335,10005,Bottle,2,2015-05-01
101109,10005,Bottle,1,2015-05-02
101137,10005,Bottle,1,2015-05-03
101110,10005,Bottle,1,2015-05-03
101236,10005,Bottle,1,2015-05-05
101135,10005,Bottle,1,2015-05-06
101347,10005,Bottle,1,2015-05-06
101078,10005,Bottle,1,2015-05-07
101360,10005,Bottle,1,2015-05-08
101149,10005,Bottle,1,2015-05-09
101278,10005,Bottle,1,2015-05-15
101259,10005,Bottle,2,2015-05-15
101218,10005,Bottle,1,2015-05-16
101059,10005,Bottle,1,2015-05-16
101070,10005,Bottle,2,2015-05-17
101370,10005,Bottle,2,2015-05-18
101269,10005,Bottle,1,2015-05-24
101234,10005,Bottle,2,2015-05-26
101246,10005,Bottle,1,2015-05-26
101054,10005,Bottle,2,2015-05-30
101364,10005,Bottle,2,2015-06-01
101267,10005,Bottle,2,2015-06-02
101099,10005,Bottle,2,2015-06-05
101113,10005,Bottle,2,2015-06-06
101331,10005,Bottle,2,2015-06-07
101058,10005,Bottle,2,2015-06-07
101123,10005,Bottle,1,2015-06-08
101183,10005,Bottle,2,2015-06-13
101157,10005,Bottle,2,2015-06-13
101380,10005,Bottle,1,2015-06-13
101190,10005,Bottle,2,2015-06-14
101320,10005,Bottle,1,2015-06-15
101220,10005,Bottle,2,2015-06-16
101195,10005,Bottle,1,2015-06-18
101112,10005,Bottle,2,2015-06-20
101318,10005,Bottle,1,2015-06-20
101167,10005,Bottle,2,2015-06-20
101247,10005,Bottle,1,2015-06-20
101205,10005,Bottle,2,2015-06-21
101175,10005,Bottle,2,2015-06-22
101136,10005,Bottle,2,2015-06-22
101268,10005,Bottle,2,2015-06-23
101171,10005,Bottle,2,2015-06-24
101238,10005,Bottle,2,2015-06-24
101160,10005,Bottle,2,2015-06-25
101108,10005,Bottle,2,2015-06-26
101101,10005,Bottle,2,2015-06-28
101258,10005,Bottle,2,2015-06-28
101312,10005,Bottle,2,2015-06-28
101143,10005,Bottle,1,2015-06-29
101323,10005,Bottle,2,2015-06-30
101161,10005,Bottle,1,2015-07-01
101133,10005,Bottle,2,2015-07-02
101330,10005,Bottle,1,2015-07-02
101293,10005,Bottle,1,2015-07-02
101373,10005,Bottle,2,2015-07-03
101336,10005,Bottle,1,2015-07-03
101239,10005,Bottle,1,2015-07-04
101152,10005,Bottle,2,2015-07-04
101141,10005,Bottle,2,2015-07-05
101204,10005,Bottle,2,2015-07-06
101153,10005,Bottle,2,2015-07-06
101317,10005,Bottle,2,2015-07-07
101276,10005,Bottle,1,2015-07-08
101176,10005,Bottle,2,2015-07-08
101349,10005,Bottle,2,2015-07-08
101313,10005,Bottle,1,2015-07-09
101353,10005,Bottle,1,2015-07-11
101281,10005,Bottle,1,2015-07-11
101114,10005,Bottle,1,2015-07-11
101248,10005,Bottle,1,2015-07-12
101244,10005,Bottle,1,2015-07-12
101077,10005,Bottle,1,2015-07-13
101140,10005,Bottle,1,2015-07-13
101139,10005,Bottle,2,2015-07-13
101328,10005,Bottle,2,2015-07-13
101340,10005,Bottle,2,2015-07-15
101309,10005,Bottle,1,2015-07-16
101305,10005,Bottle,1,2015-07-17
101057,10005,Bottle,2,2015-07-17
101146,10005,Bottle,1,2015-07-17
101262,10005,Bottle,2,2015-07-17
101222,10005,Bottle,1,2015-07-17
101208,10005,Bottle,2,2015-07-18
101257,10005,Bottle,2,2015-07-18
101197,10005,Bottle,1,2015-07-18
101382,10005,Bottle,1,2015-07-19
101350,10005,Bottle,1,2015-07-20
101079,10005,Bottle,2,2015-07-21
101368,10005,Bottle,2,2015-07-23
101285,10005,Bottle,1,2015-07-23
101264,10005,Bottle,1,2015-07-23
101098,10005,Bottle,1,2015-07-24
101343,10005,Bottle,2,2015-07-24
101172,10005,Bottle,1,2015-07-24
101390,10005,Bottle,2,2015-07-24
101063,10005,Bottle,2,2015-07-25
101216,10005,Bottle,2,2015-07-25
101296,10005,Bottle,1,2015-07-25
101385,10005,Bottle,1,2015-07-27
101342,10005,Bottle,2,2015-07-27
101275,10005,Bottle,1,2015-07-28
101289,10005,Bottle,1,2015-07-28
101261,10005,Bottle,2,2015-07-31
101087,10005,Bottle,2,2015-07-31
101225,10005,Bottle,1,2015-08-01
101341,10005,Bottle,1,2015-08-01
101351,10005,Bottle,1,2015-08-03
101249,10005,Bottle,1,2015-08-04
101118,10005,Bottle,2,2015-08-04
101306,10005,Bottle,2,2015-08-05
101120,10005,Bottle,2,2015-08-06
101200,10005,Bottle,1,2015-08-06
101100,10005,Bottle,1,2015-08-07
101128,10005,Bottle,2,2015-08-07
101308,10005,Bottle,2,2015-08-07
101092,10005,Bottle,2,2015-08-08
101254,10005,Bottle,1,2015-08-10
101287,10005,Bottle,1,2015-08-10
101359,10005,Bottle,1,2015-08-10
101277,10005,Bottle,1,2015-08-10
101095,10005,Bottle,2,2015-08-11
101374,10005,Bottle,1,2015-08-11
101240,10005,Bottle,1,2015-08-12
101290,10005,Bottle,2,2015-08-14
101279,10005,Bottle,1,2015-08-14
101292,10005,Bottle,2,2015-08-14
101367,10005,Bottle,2,2015-08-16
101145,10005,Bottle,1,2015-08-17
101256,10005,Bottle,1,2015-08-17
101115,10005,Bottle,1,2015-08-20
101065,10005,Bottle,2,2015-08-20
101224,10005,Bottle,1,2015-08-21
101271,10005,Bottle,2,2015-08-21
101303,10005,Bottle,2,2015-08-22
101163,10005,Bottle,2,2015-08-23
101074,10005,Bottle,2,2015-08-24
101062,10005,Bottle,1,2015-08-25
101337,10005,Bottle,2,2015-08-26
101203,10005,Bottle,1,2015-08-26
101173,10005,Bottle,2,2015-08-27
101274,10005,Bottle,2,2015-08-28
101193,10005,Bottle,2,2015-08-30
101346,10005,Bottle,1,2015-08-30
101348,10005,Bottle,2,2015-09-02
101319,10005,Bottle,1,2015-09-02
101147,10005,Bottle,2,2015-09-02
101235,10005,Bottle,1,2015-09-04
101119,10005,Bottle,1,2015-09-05
101311,10005,Bottle,2,2015-09-08
101272,10005,Bottle,2,2015-09-09
101056,10005,Bottle,2,2015-09-10
101148,10005,Bottle,2,2015-09-11
101333,10005,Bottle,1,2015-09-12
101334,10005,Bottle,1,2015-09-12
101242,10005,Bottle,2,2015-09-14
101134,10005,Bottle,1,2015-09-14
101387,10005,Bottle,2,2015-09-19
101162,10005,Bottle,2,2015-09-21
101107,10005,Bottle,2,2015-09-21
101283,10005,Bottle,1,2015-09-22
101314,10005,Bottle,1,2015-09-24
101215,10005,Bottle,2,2015-10-06
101237,10005,Bottle,2,2015-10-07
101212,10005,Bottle,1,2015-10-07
101083,10005,Bottle,1,2015-10-08
101066,10005,Bottle,1,2015-10-13
101322,10005,Bottle,1,2015-10-14
101116,10005,Bottle,2,2015-10-25
101189,10005,Bottle,1,2015-10-26
101321,10005,Bottle,1,2015-10-31
101198,10005,Bottle,2,2015-10-31
101206,10005,Bottle,2,2015-10-31
101089,10005,Bottle,1,2015-11-02
101369,10005,Bottle,2,2015-11-07
101045,10005,Bottle,1,2015-11-08
101102,10005,Bottle,1,2015-11-12
101241,10005,Bottle,1,2015-11-14
101090,10005,Bottle,1,2015-11-14
101129,10005,Bottle,1,2015-11-16
101375,10005,Bottle,1,2015-11-19
101378,10005,Bottle,1,2015-11-20
101194,10005,Bottle,1,2015-11-25
101210,10005,Bottle,2,2015-11-28
101316,10005,Bottle,2,2015-11-29
101345,10005,Bottle,2,2015-12-03
101039,10005,Bottle,1,2015-12-09
101263,10005,Bottle,1,2015-12-13
101302,10005,Bottle,2,2015-12-15
101187,10005,Bottle,2,2015-12-17
101273,10005,Bottle,2,2015-12-19
101127,10005,Bottle,1,2015-12-21
101097,10005,Bottle,2,2015-12-26
101207,10005,Bottle,2,2016-01-02
101138,10005,Bottle,2,2016-01-02
101165,10005,Bottle,1,2016-01-03
101251,10005,Bottle,1,2016-01-04
101060,10005,Bottle,2,2016-01-09
101202,10005,Bottle,2,2016-01-10
101243,10005,Bottle,2,2016-01-22
101310,10005,Bottle,2,2016-01-25
101377,10005,Bottle,1,2016-01-26
101354,10005,Bottle,1,2016-01-29
